C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_22_857.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_22_857.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_22_857.jpg,0,0,0,1.916772E-06
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_22_959.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_22_959.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_22_959.jpg,0,0,0,2.308749E-05
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_098.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_098.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_098.jpg,0,0,0,4.839469E-06
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_222.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_222.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_222.jpg,0,0,0,2.751263E-05
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_321.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_321.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_321.jpg,0,0,0,2.537319E-05
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_453.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_453.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_453.jpg,0,0,0,1.228159E-05
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_582.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_582.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_582.jpg,0,0.3625587,0,0.5016056
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_714.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_714.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_714.jpg,0,0.7191718,0,1.508767
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_816.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_816.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_816.jpg,0,1,0,2.71728
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_23_935.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_23_935.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_23_935.jpg,0,1,0,4.358215
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_040.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_040.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_040.jpg,0,1,0,5.520377
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_162.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_162.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_162.jpg,0,1,0,6.90026
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_282.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_282.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_282.jpg,-0.3,1,0,8.241748
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_401.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_401.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_401.jpg,0,0.646117,0,9.097294
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_518.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_518.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_518.jpg,0,0.2908168,0,9.436506
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_637.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_637.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_637.jpg,0,0,0,9.345415
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_759.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_759.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_759.jpg,-0.3,0,0,9.206896
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_24_864.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_24_864.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_24_864.jpg,-0.6000001,0,0,9.014286
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_25_001.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_25_001.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_25_001.jpg,0,0,0,8.858067
C:\Users\Shahryar\Downloads\Self driving Car\IMG\center_2020_10_16_20_29_25_120.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\left_2020_10_16_20_29_25_120.jpg,C:\Users\Shahryar\Downloads\Self driving Car\IMG\right_2020_10_16_20_29_25_120.jpg,0,0,0,8.750362
